44,96,99,38,-724.065881
62,3,27,94,163.360699
71,97,99,16,-1079.266220
20,80,20,78,661.827251
87,40,38,43,-431.291196
38,87,73,32,-470.080126
62,92,25,90,506.520033
32,0,24,61,69.657296
66,15,91,53,-950.936857
43,5,16,78,271.892348
32,13,97,27,-1060.625812
5,36,43,85,362.706865
12,7,2,54,416.949377
11,40,46,32,-173.620579
68,55,46,70,-109.426777
68,53,78,99,-241.429444
30,23,75,60,-448.841131
86,63,19,51,-35.541300
19,63,5,92,904.466441
82,3,76,29,-1133.533833
19,57,82,59,-337.558444
97,24,42,85,-224.279373
98,7,43,34,-771.665429
92,88,16,42,-11.166858
35,42,59,61,-199.160024
68,5,40,8,-795.371010
100,16,19,36,-436.019191
5,43,53,26,-257.313844
31,63,69,47,-342.856604
1,83,80,95,221.907449
59,77,66,6,-783.615146
51,27,18,77,279.453344
68,31,30,3,-618.584769
39,75,88,63,-419.989649
48,66,54,25,-443.873197
3,10,89,66,-453.345573
98,77,48,53,-380.241590
13,69,44,43,58.967708
75,98,4,84,648.793384
16,83,50,64,210.627519
14,64,67,73,26.955006
39,66,18,2,-166.137321
88,32,15,10,-486.946262
78,60,53,30,-594.750334
35,93,18,5,-8.562972
13,85,98,47,-493.948878
86,75,99,100,-505.161563
55,39,100,36,-1050.849944
20,65,66,10,-562.973282
80,45,63,72,-405.500517
4,32,25,72,450.214737
19,70,31,5,-164.873289
60,13,6,54,105.661977
3,96,74,25,-294.201603
73,4,83,82,-676.780629
14,41,41,59,119.420328
0,67,80,67,-90.359158
36,83,28,11,-119.850590
99,64,58,66,-440.172071
88,77,61,17,-798.474638
65,10,63,38,-763.098753
96,5,85,34,-1270.762669
53,3,83,93,-467.346020
13,67,55,14,-343.307903
79,5,20,39,-343.380366
89,56,99,17,-1343.289333
65,89,46,78,117.081485
36,10,37,53,-144.213270
79,24,89,25,-1222.493961
2,84,79,45,-218.226756
70,12,7,35,-141.544734
77,15,67,82,-469.969807
99,65,56,65,-420.612308
80,56,5,28,-62.264688
90,72,99,79,-728.202924
52,22,46,54,-290.851042
76,27,2,45,33.956390
94,23,3,18,-346.633905
31,7,48,38,-390.796275
28,36,45,86,205.804165
74,90,78,63,-451.365253
21,9,50,62,-130.511111
32,9,97,28,-1072.558550
85,83,57,47,-433.458997
98,4,61,17,-1149.582727
35,40,23,38,15.378575
95,60,38,33,-487.741050
53,79,78,99,-45.949244
46,12,22,45,-86.187230
17,56,55,36,-214.279944
70,22,8,62,129.339086
65,48,2,41,147.325111
55,36,56,65,-273.913143
20,77,77,4,-704.405642
96,73,98,76,-774.798633
5,82,27,63,538.890842
15,91,48,23,-97.526348
25,10,42,92,210.802497
97,80,5,6,-265.690188
81,88,80,54,-603.925859
55,42,27,94,360.178766
27,69,66,77,18.074562
72,47,18,23,-250.370980
25,44,34,89,423.346102
66,48,84,7,-1151.855997
43,59,59,58,-209.530186
12,44,6,18,191.395269
16,21,51,43,-237.089022
16,18,40,12,-395.900477
84,10,13,78,84.910806
21,97,5,3,225.319542
1,66,35,37,172.580632
53,91,30,83,433.137790
41,50,52,9,-589.905537
65,99,74,51,-422.893962
60,81,2,38,283.779965
35,34,80,2,-1020.389638
76,73,83,18,-998.919063
47,14,30,79,124.333246
83,55,9,28,-136.840258
47,74,59,17,-540.209042
88,25,42,3,-899.987164
57,0,80,79,-594.447825
50,16,74,22,-924.754728
62,66,27,15,-298.724234
66,91,35,63,116.131334
28,3,62,30,-628.643293
83,11,70,37,-964.256138
96,81,66,100,-147.987838
97,25,56,78,-452.454619
9,66,11,39,427.518019
77,83,18,57,167.992298
81,95,10,44,169.449723
49,58,64,11,-735.488532
21,95,9,24,358.978339
58,67,70,90,-111.754941
73,33,97,86,-693.891276
74,19,72,18,-1070.814912
79,44,41,93,48.215756
74,73,84,19,-991.974709
52,13,44,68,-176.516433
15,70,25,46,302.713790
85,33,89,66,-851.896399
47,61,97,36,-882.851955
37,54,79,43,-565.878894
91,69,45,69,-184.747362
16,50,96,52,-578.971741
57,5,89,95,-535.185478
75,83,37,26,-328.445066
76,73,90,39,-892.646360
11,43,52,21,-328.705900
100,95,25,4,-486.085556
20,18,89,87,-332.565825
42,58,62,6,-713.022116
8,69,74,10,-568.650371
16,92,55,52,83.080867
82,76,56,27,-616.550649
28,49,21,41,145.828452
15,15,22,9,-211.499515
71,3,39,16,-736.032959
36,84,9,33,310.563375
78,87,19,55,147.165830
79,37,66,25,-892.127391
15,20,19,59,295.429260
13,66,83,69,-186.924805
21,3,34,98,359.828980
30,73,18,95,751.170953
42,53,86,96,-207.858954
7,89,62,71,209.043518
11,69,89,91,-39.413786
48,29,1,71,454.715917
38,58,10,99,775.023317
84,55,58,96,-115.763578
86,73,73,56,-595.184816
79,37,98,59,-972.396352
69,10,36,77,-116.472302
5,25,61,11,-563.534708
19,59,39,61,205.546617
75,79,49,7,-655.932035
25,14,44,87,160.626914
39,52,46,13,-461.620959
32,49,43,30,-238.816330
18,28,82,85,-214.957577
85,92,25,60,98.994311
41,4,94,47,-934.256737
60,93,79,19,-763.171593
66,54,41,29,-419.049600
46,70,21,41,119.016811
41,80,53,56,-62.514574
13,86,34,47,283.054082
29,80,15,61,514.549127
30,45,67,53,-325.613813
87,64,98,43,-1053.001249
71,46,75,36,-818.564337
9,54,11,43,417.501386
87,10,16,9,-595.417071
31,1,68,25,-777.572348
43,15,71,0,-1050.141421
8,51,99,72,-385.622990
67,5,15,14,-436.819261
13,24,8,15,56.834287
77,12,80,39,-1018.589319
3,84,69,2,-490.033937
58,33,7,20,-119.904400
7,69,79,99,177.387824
94,50,56,36,-710.845506
26,11,75,87,-227.585761
96,80,30,65,-32.854105
17,32,26,13,-172.124754
38,3,72,95,-230.219630
14,2,86,87,-326.022659
52,38,63,61,-364.405674
17,2,17,42,80.095175
84,11,59,17,-1017.815176
92,45,12,20,-334.387694
37,1,19,0,-445.865329
9,95,60,0,-395.822382
42,16,25,77,205.737655
33,50,31,99,520.292373
96,38,81,11,-1299.993830
20,12,95,7,-1146.295573
39,53,31,42,-15.791682
27,22,31,52,23.015757
100,72,56,62,-425.192975
36,68,5,34,302.182020
9,57,62,80,147.987435
75,84,11,89,554.546255
78,83,60,70,-227.398931
23,76,48,7,-344.398694
23,10,99,25,-1063.327584
33,77,91,74,-315.979279
99,24,89,88,-773.499239
62,99,32,22,-165.277833
66,62,84,92,-329.464988
21,60,92,11,-892.726011
83,23,79,31,-1074.846102
66,96,63,37,-431.533162
3,73,34,60,403.691917
7,30,29,14,-145.786027
65,13,8,1,-424.435090
33,62,23,34,83.322575
30,38,19,94,593.694640
13,52,14,61,510.556174
67,88,18,40,94.533609
15,20,86,39,-692.369149
19,78,98,9,-896.744761
3,41,61,99,306.257785
41,1,14,100,488.095287
31,97,32,76,501.089873
51,44,7,1,-203.970700
34,1,0,8,-130.385757
83,88,83,71,-501.338065
23,85,31,46,243.632464
28,12,34,99,362.975324
31,68,60,48,-202.036625
41,97,10,56,523.577464
85,67,67,84,-291.493772
0,28,62,25,-410.647247
97,88,98,3,-1377.470040
0,53,50,4,-350.796136
95,15,29,0,-856.255851
85,71,64,31,-709.629357
63,8,39,88,-19.783421
60,61,78,41,-683.258086
16,69,43,79,374.395912
18,51,55,59,-37.996341
3,93,1,80,1063.034979
32,9,8,39,98.487881
3,12,60,89,108.817199
70,79,29,70,171.249043
35,38,47,41,-256.035854
19,17,84,52,-586.078966
82,53,3,52,154.174584
74,71,82,96,-279.735820
25,70,15,57,463.007709
79,7,86,72,-833.337463
20,84,9,2,125.268143
75,29,69,46,-749.263058
86,28,98,29,-1319.033590
39,8,40,63,-113.700988
64,7,85,49,-934.689772
40,40,8,30,96.989536
49,81,56,100,258.708531
95,88,97,45,-974.616271
29,51,29,55,178.074739
6,76,6,32,484.024967
89,10,98,61,-1121.579742
79,18,74,41,-923.049944
90,27,48,69,-384.271074
23,1,58,17,-678.794928
95,87,97,82,-648.085798
28,11,61,58,-334.818528
1,81,76,33,-298.123557
12,97,80,9,-564.255183
97,6,73,90,-620.972270
48,13,78,20,-991.933819
8,87,95,18,-677.911500
12,24,16,64,407.640429
47,72,25,29,-36.566480
81,56,51,15,-736.166306
2,30,30,82,487.508824
96,96,98,37,-1033.511424
41,8,2,39,115.070951
98,20,51,52,-653.148537
37,83,43,91,411.913827
27,89,48,68,229.944933
9,61,86,33,-548.059594
50,72,10,37,201.154017
63,41,13,12,-262.008242
82,91,62,89,-71.061756
55,39,67,17,-827.941082
77,84,59,97,41.847869
97,71,61,3,-1001.636409
52,28,50,81,-73.758592
30,14,4,12,-65.982256
93,96,70,30,-745.628276
84,31,63,35,-817.662423
65,56,34,77,119.562944
45,22,2,0,-206.553143
71,57,43,74,-46.722590
58,88,28,6,-278.741042
39,23,90,27,-981.154802
91,49,13,22,-308.070331
2,73,17,39,426.873256
47,50,99,28,-1021.572510
95,81,1,32,28.598391
41,4,95,78,-667.840346
18,28,87,3,-1013.071469
35,89,100,96,-191.057980
4,42,9,31,317.817958
42,6,29,95,279.548350
26,59,1,63,634.079224
86,16,90,46,-1118.870359
2,26,83,44,-509.111853
95,16,92,71,-970.191467
26,31,94,82,-422.128189
80,15,54,5,-1021.660779
6,68,100,57,-454.239286
100,77,5,94,496.293346
11,69,66,83,169.498978
30,67,11,23,166.179775
15,2,54,99,158.812460
74,76,7,1,-212.357159
99,44,25,27,-476.865025
97,43,76,54,-836.953604
28,65,50,93,328.305772
12,87,73,92,226.319883
75,92,84,5,-1045.597189
37,38,37,82,223.368097
79,19,0,89,401.236534
6,2,0,80,693.242332
76,34,75,29,-960.394246
98,12,57,13,-1107.506883
76,99,33,9,-369.435644
7,27,25,18,-68.346374
5,63,89,23,-640.504582
92,32,75,6,-1267.151430
29,34,83,68,-422.260465
50,98,68,58,-200.951880
97,6,20,36,-472.187683
2,47,39,60,250.135671
97,17,23,10,-701.299953
55,35,87,86,-460.691549
0,49,47,15,-231.427233
20,32,94,4,-1084.705838
100,66,88,99,-500.825884
0,30,78,78,-115.127988
79,89,56,73,-133.159307
51,30,44,11,-615.041644
3,2,74,81,-168.299987
39,30,41,51,-151.094709
59,96,31,25,-116.037297
1,39,4,6,159.631064
28,75,95,37,-675.207627
100,74,15,98,398.391906
85,24,74,52,-834.864147
36,93,0,31,436.931262
12,70,56,20,-282.828102
47,27,11,34,2.777852
60,24,45,59,-271.767805
50,11,8,26,-118.214307
27,12,59,58,-301.081737
29,36,39,38,-156.177375
85,0,28,41,-479.868572
12,23,60,45,-297.693070
65,39,43,42,-370.666447
44,64,69,3,-807.413482
50,99,98,39,-728.746608
38,10,88,15,-1107.377700
38,14,85,55,-695.149929
66,20,66,56,-602.455527
24,12,0,59,433.947890
96,8,35,78,-262.982362
27,1,82,90,-331.344030
96,74,40,49,-316.065848
48,12,24,49,-87.201106
94,62,91,5,-1366.074624
20,75,9,64,650.067196
85,28,29,6,-690.412419
1,23,41,42,-30.816236
8,23,34,10,-274.963356
67,50,14,60,171.401039
9,81,76,9,-562.138356
80,22,22,43,-268.532327
62,75,40,42,-171.714805
25,24,75,33,-653.679783
54,73,21,29,-26.276617
49,38,45,13,-563.998149
54,69,15,96,636.694820
60,56,49,56,-221.775326
6,90,8,43,615.794131
36,24,86,33,-857.140952
48,100,84,81,-167.199530
59,40,76,73,-450.218988
18,45,80,69,-264.813296
35,14,78,63,-522.033654
41,94,43,20,-208.996404
55,25,86,67,-658.984286
44,75,7,8,24.378948
49,83,55,50,-172.948670
12,82,68,91,259.134101
10,9,76,8,-861.388495
81,19,59,19,-945.662554
77,95,36,94,330.564044
47,15,98,58,-878.274234
0,28,35,33,-12.366406
44,38,3,99,741.224895
82,42,56,64,-419.745123
45,95,90,25,-742.042297
15,8,54,15,-570.747071
95,54,62,79,-386.139672
13,71,80,12,-647.534488
4,68,89,87,-37.807812
99,9,57,39,-892.916459
88,22,1,27,-210.959095
45,14,40,67,-88.360676
89,0,38,9,-909.674024
75,40,90,92,-543.998825
35,33,28,84,339.118680
14,7,9,28,86.300904
22,83,48,83,370.999754
6,46,52,66,118.621248
25,73,73,80,-15.724007
2,34,52,0,-500.619729
10,15,99,56,-682.868362
3,63,45,97,565.827809
7,43,86,84,-146.495278
45,28,96,15,-1177.215018
45,61,86,13,-944.082006
15,21,31,4,-342.021368
64,45,59,15,-774.738146
42,74,80,23,-708.080575
93,85,90,57,-780.977288
25,29,100,1,-1220.954251
58,35,17,22,-215.621113
18,82,9,20,289.661708
68,73,79,32,-771.082191
76,100,77,45,-573.323003
25,57,43,58,85.124460
63,15,27,97,229.473445
26,40,75,64,-321.501778
72,56,79,40,-794.050525
45,6,26,30,-285.583891
41,58,75,21,-725.191757
3,65,46,1,-301.331288
39,89,85,52,-428.421913
73,10,100,65,-1012.969280
49,33,87,1,-1192.370300
69,78,51,50,-265.834831
33,41,46,86,189.463503
26,85,3,100,1051.607464
62,80,83,72,-399.394144
88,39,52,23,-789.267523
47,10,86,45,-871.445944
24,75,12,27,252.852487
62,61,19,88,435.868099
23,55,34,72,319.618956
33,38,42,39,-196.379936
26,28,41,65,52.663889
85,30,47,61,-401.031243
57,32,63,54,-484.315585
99,6,72,98,-553.386515
23,95,49,41,26.283305
18,27,85,97,-145.557511
74,67,38,69,-5.797076
84,80,9,99,599.891445
11,14,23,5,-244.361513
17,29,0,21,202.541701
35,36,79,1,-1006.358114
62,68,71,100,-52.430312
13,69,99,82,-251.498614
53,17,15,8,-357.820382
77,68,32,80,143.199617
92,26,79,10,-1305.409024
45,91,17,59,419.393742
64,80,66,10,-766.679249
43,47,38,51,-69.375031
46,6,54,97,-26.485193
51,6,68,22,-898.299136
84,1,73,68,-761.025100
48,63,55,84,58.515845
52,51,35,33,-231.305225
78,63,83,46,-796.073876
20,15,44,11,-490.152474
7,36,57,29,-319.359566
54,30,26,54,-28.717277
5,15,91,62,-503.323433
42,32,64,56,-387.814900
1,53,64,84,196.567565
55,26,65,38,-663.002169
56,61,4,78,563.913437
30,29,77,15,-853.705272
40,72,56,39,-273.454660
82,76,97,93,-514.017311
65,58,65,95,-85.156978
92,97,17,20,-188.158895
87,90,48,7,-673.867468
46,36,88,35,-871.958588
80,54,61,39,-644.699966
76,7,88,47,-1059.274524
86,53,86,40,-972.208942
34,35,13,78,483.629689
63,92,91,75,-431.503294
61,5,33,35,-429.667744
97,84,69,44,-672.471419
2,21,89,19,-825.636380
90,30,95,26,-1325.323939
16,11,61,44,-386.530827
87,7,72,53,-882.992307
96,47,25,74,-24.332527
58,55,58,92,5.182710
1,55,35,10,-114.607371
72,53,40,96,163.856647
16,46,36,92,483.133224
100,55,49,98,-88.298944
40,69,49,93,286.918144
28,14,90,52,-721.476164
66,27,0,13,-177.563525
88,67,1,6,-219.459835
56,67,8,24,52.250195
18,26,7,7,-26.380699
44,43,41,9,-502.022607
72,87,38,54,-56.940450
89,95,62,21,-711.728940
33,33,59,29,-510.546266
23,32,9,96,744.970275
82,46,75,40,-848.753201
98,56,32,64,-173.431324
60,23,17,42,-92.195897
60,26,70,68,-483.760170
29,9,77,62,-502.806752
86,10,22,42,-362.196447
32,15,47,85,69.355456
23,61,98,35,-754.252390
96,55,20,52,-129.642344
61,41,15,25,-162.325524
76,76,55,49,-373.605301
49,5,66,51,-608.255527
61,7,0,100,562.786741
70,59,13,43,46.101385
27,53,30,76,372.329669
44,94,95,47,-603.804491
5,25,83,96,-62.031048
28,91,81,96,84.003766
56,64,15,28,-10.794839
23,51,49,88,269.557856
56,26,54,6,-827.261495
44,79,37,9,-311.589279
75,56,15,30,-137.051220
46,56,38,63,57.818428
43,52,11,36,141.290836
0,33,67,87,111.967490
83,72,8,86,469.781078
68,1,76,38,-975.632894
14,11,64,79,-94.123320
17,65,94,70,-341.820989
53,51,23,13,-271.671852
99,42,0,17,-273.492520
52,42,69,34,-666.043446
30,1,5,80,486.035436
20,24,66,65,-224.983391
94,65,32,33,-393.933221
89,56,82,9,-1211.745135
9,9,95,35,-844.344642
57,44,42,3,-640.680970
72,34,36,72,-78.426574
56,23,7,49,112.355628
83,90,16,50,118.247391
12,96,75,52,-118.042007
66,65,72,11,-903.842048
52,67,31,13,-299.428464
85,10,97,73,-972.473056
51,40,81,50,-672.251478
22,85,51,49,38.019221
5,6,70,63,-280.419485
45,50,13,37,107.310832
16,85,21,40,351.255635
34,99,80,31,-489.942197
99,5,19,29,-541.671293
19,80,94,90,-112.957695
17,13,70,85,-125.907337
18,77,65,59,-47.685806
64,97,94,95,-269.182859
11,77,76,89,132.171376
23,76,13,87,795.285193
62,11,34,73,-75.544667
29,4,55,38,-476.331603
11,47,51,68,122.951200
7,23,47,82,223.163531
42,55,8,67,476.588106
38,57,19,11,-128.851502
96,52,51,92,-152.486056
72,49,14,68,208.957596
66,91,85,19,-880.180329
87,47,58,76,-346.437086
31,82,34,57,249.787787
1,13,32,49,103.790517
64,79,41,27,-314.812223
93,36,26,66,-136.995731
86,60,8,13,-253.610122
27,73,28,9,-124.604998
3,19,39,53,70.241961
52,12,48,76,-153.117273
4,86,76,10,-501.181375
83,0,86,15,-1392.403140
45,51,5,6,-68.475385
67,60,68,50,-527.992988
5,100,90,32,-424.976894
61,35,41,71,-76.866380
62,58,87,44,-791.004432
21,27,63,93,59.099371
61,32,30,55,-101.380703
79,23,37,57,-312.429028
100,22,13,97,200.462076
47,75,94,98,-227.965046
40,1,69,10,-975.059243
89,61,70,62,-574.591740
4,39,60,5,-546.962604
96,97,34,83,150.714890
89,30,75,19,-1143.642181
84,96,28,69,164.520345
76,8,68,55,-743.753721
27,8,92,43,-847.648670
56,57,73,39,-633.549730
57,51,86,20,-989.842263
24,26,22,34,5.430940
14,34,2,1,38.662387
23,65,29,70,405.820591
42,56,91,37,-788.881284
70,34,73,2,-1140.737932
60,92,39,98,419.744033
40,38,55,85,13.549746
49,31,15,20,-170.532106
54,18,4,39,52.736818
17,59,32,65,332.545584
10,37,25,90,600.306829
31,71,45,78,260.983748
9,16,13,21,42.883769
76,31,79,37,-950.082167
41,27,28,34,-166.240236
2,22,59,51,-172.471822
59,76,29,1,-388.318219
0,96,13,76,909.187765
29,0,92,2,-1258.970524
43,76,7,24,178.907557
14,87,79,95,172.925446
28,45,0,15,146.913148
53,96,32,39,35.856230
9,80,78,43,-282.312620
36,82,73,28,-514.829463
14,89,8,61,723.406304
60,92,77,59,-386.234298
80,85,10,59,271.125888
52,27,20,56,60.009842
27,75,10,3,44.741563
70,35,59,16,-846.387290
96,67,51,31,-638.734885
10,42,8,20,196.130166
77,83,75,86,-253.039992
64,29,72,23,-925.008148
18,63,85,27,-633.449557
46,20,20,97,436.484017
35,11,86,89,-398.584328
37,40,96,15,-1079.539074
69,91,37,87,289.650449
56,46,79,89,-297.939164
18,5,66,63,-313.401110
32,32,25,39,-12.747507
68,81,68,8,-827.088700
88,78,69,31,-763.946703
37,7,1,4,-168.460377
36,64,13,87,665.530823
45,66,2,42,351.990458
31,64,24,54,267.474210
55,9,37,8,-662.964811
62,46,23,32,-177.891046
50,9,40,56,-241.875366
59,45,7,25,-34.141561
15,93,9,37,510.746857
100,31,53,26,-879.516628
8,34,75,18,-649.139358
43,26,47,68,-104.773393
27,0,75,59,-530.084352
78,92,7,45,222.361045
100,18,94,15,-1522.270487
49,26,42,22,-494.641556
26,84,48,0,-395.907036
31,83,81,60,-284.528542
71,1,22,14,-560.814533
49,60,85,38,-733.008315
16,74,3,10,255.287770
91,4,87,75,-899.865281
63,99,1,67,609.639395
99,12,56,64,-641.222296
39,39,15,86,513.977584
8,32,25,81,509.873514
13,83,94,62,-316.075530
25,44,67,37,-442.865988
17,2,12,78,466.188576
89,24,22,69,-78.088244
26,32,65,70,-176.589765
0,5,25,8,-209.574937
61,85,78,24,-749.260635
81,78,94,18,-1145.338782
41,38,63,59,-318.418656
18,69,24,35,197.563453
96,72,35,53,-231.463314
30,29,78,36,-676.281213
34,59,37,10,-319.949779
13,95,54,22,-147.252211
71,9,52,78,-313.625977
32,35,38,42,-130.700390
66,29,65,92,-231.597215
29,99,61,79,202.586847
73,99,83,21,-848.324944
23,37,73,41,-494.714266
36,44,84,56,-543.520432
21,27,48,94,251.289404
32,84,13,26,218.681156
4,89,31,62,517.143471
68,97,30,76,306.354981
98,42,6,91,326.764447
12,28,45,45,-96.052113
33,55,36,80,311.867663
89,64,1,54,196.439162
27,76,89,13,-806.403130
100,59,13,36,-194.676442
97,92,43,10,-639.072368
71,35,64,76,-372.617218
67,30,98,97,-583.607150
64,68,86,57,-630.262707
36,33,14,79,455.875822
5,84,58,8,-318.270694
7,35,23,28,70.596772
50,41,78,29,-810.268868
9,43,10,98,879.582802
40,97,22,17,38.078119
17,90,35,58,359.494444
32,56,43,18,-324.613552
94,72,19,82,234.379883
99,32,67,71,-631.364627
11,67,20,78,662.100784
45,87,25,97,648.910464
0,64,73,82,118.961318
62,53,11,21,-103.677001
27,40,98,44,-786.116631
28,17,100,34,-991.425263
2,37,35,71,357.638210
67,71,46,100,232.284308
0,41,74,75,-47.089832
16,7,38,95,333.428312
53,21,41,83,21.023793
85,11,73,20,-1160.554160
84,48,85,11,-1230.452338
42,44,5,55,361.241742
46,17,20,16,-305.972560
44,51,52,4,-648.503570
52,31,71,53,-565.332054
17,27,38,37,-119.782946
61,78,20,70,336.138982
64,27,37,92,109.083028
24,99,68,13,-450.003830
31,42,56,66,-94.850587
25,23,71,3,-884.209697
26,32,35,3,-419.085663
83,48,83,31,-1023.320662
24,8,60,31,-554.319740
94,22,6,53,-72.098042
70,38,12,83,333.684912
17,94,6,73,860.279608
65,15,3,40,-5.306734
96,45,61,7,-1067.182098
93,25,52,53,-607.010566
16,81,22,62,520.913369
53,78,35,47,-5.541405
16,15,35,18,-293.326265
39,34,30,17,-305.846753
86,76,63,18,-806.198764
97,34,90,85,-759.647310
65,13,32,18,-557.316518
16,33,79,69,-290.038069
68,85,61,76,-118.859264
44,78,72,65,-233.326507
53,14,65,59,-513.328802
28,39,59,34,-412.445948
21,99,100,3,-899.636857
7,83,21,61,586.686430
48,86,2,18,191.449994
40,83,85,86,-155.634409
19,50,72,84,-21.916174
68,17,19,49,-125.612179
37,42,16,51,210.182244
15,99,71,97,325.250058
72,87,45,95,232.477269
41,92,13,65,554.339845
100,58,34,99,115.453114
14,61,10,58,565.268293
20,81,92,41,-528.224332
10,99,68,80,244.009592
80,57,91,68,-733.339585
72,38,57,56,-459.191691
78,13,48,100,-88.745081
22,66,35,85,476.216861
99,75,30,37,-321.589749
39,93,91,89,-153.724824
55,31,41,15,-561.330811
28,37,52,12,-537.718866
41,62,82,31,-701.985487
0,34,21,97,760.823819
13,95,24,12,122.952190
62,54,60,10,-782.302067
0,99,0,72,1041.662915
22,74,52,95,394.082427
3,35,20,13,-6.753890
39,3,93,4,-1303.518797
